Date,Day,Weekend,Holiday,Exam_Week,Students_Present,Temperature_C,Item,Actual_Demand,Prepared,Sold,Waste,Waste_Percentage,Price
2024-02-09,Friday,False,False,False,1160,25.4,Tea,197,227,198,29,12.78,8
2024-02-09,Friday,False,False,False,1160,25.4,Coffee,146,145,144,1,0.69,15
2024-02-09,Friday,False,False,False,1160,25.4,Cold Drink,103,124,106,18,14.52,20
2024-02-09,Friday,False,False,False,1160,25.4,Veg Puff,93,128,87,41,32.03,18
2024-02-09,Friday,False,False,False,1160,25.4,Maggi,74,87,77,10,11.49,30
2024-02-10,Saturday,True,False,False,584,24.1,Samosa,67,76,66,10,13.16,12
2024-02-10,Saturday,True,False,False,584,24.1,Vada Pav,51,63,46,17,26.98,15
2024-02-10,Saturday,True,False,False,584,24.1,Sandwich,51,69,49,20,28.99,40
2024-02-10,Saturday,True,False,False,584,24.1,Tea,75,91,75,16,17.58,8
2024-02-10,Saturday,True,False,False,584,24.1,Coffee,45,47,44,3,6.38,15
2024-02-10,Saturday,True,False,False,584,24.1,Cold Drink,49,60,48,12,20.0,20
2024-02-10,Saturday,True,False,False,584,24.1,Veg Puff,39,28,28,0,0.0,18
2024-02-10,Saturday,True,False,False,584,24.1,Maggi,18,19,16,3,15.79,30
2024-02-11,Sunday,True,False,False,435,27.3,Samosa,34,40,33,7,17.5,12
2024-02-11,Sunday,True,False,False,435,27.3,Vada Pav,36,41,33,8,19.51,15
2024-02-11,Sunday,True,False,False,435,27.3,Sandwich,37,39,34,5,12.82,40
2024-02-11,Sunday,True,False,False,435,27.3,Tea,40,55,41,14,25.45,8
2024-02-11,Sunday,True,False,False,435,27.3,Coffee,30,32,29,3,9.38,15
2024-02-11,Sunday,True,False,False,435,27.3,Cold Drink,52,62,53,9,14.52,20
2024-02-11,Sunday,True,False,False,435,27.3,Veg Puff,33,39,32,7,17.95,18
2024-02-11,Sunday,True,False,False,435,27.3,Maggi,20,22,19,3,13.64,30
2024-02-12,Monday,False,False,False,1009,25.1,Samosa,143,162,143,19,11.73,12
2024-02-12,Monday,False,False,False,1009,25.1,Vada Pav,87,112,88,24,21.43,15
2024-02-12,Monday,False,False,False,1009,25.1,Sandwich,103,73,73,0,0.0,40
2024-02-12,Monday,False,False,False,1009,25.1,Tea,165,217,156,61,28.11,8
2024-02-12,Monday,False,False,False,1009,25.1,Coffee,129,127,124,3,2.36,15
2024-02-12,Monday,False,False,False,1009,25.1,Cold Drink,118,132,119,13,9.85,20
2024-02-12,Monday,False,False,False,1009,25.1,Veg Puff,90,110,90,20,18.18,18
2024-02-12,Monday,False,False,False,1009,25.1,Maggi,75,113,74,39,34.51,30
2024-02-13,Tuesday,False,False,False,930,27.1,Samosa,137,181,141,40,22.1,12
2024-02-13,Tuesday,False,False,False,930,27.1,Vada Pav,87,121,82,39,32.23,15
2024-02-13,Tuesday,False,False,False,930,27.1,Sandwich,90,93,89,4,4.3,40
2024-02-13,Tuesday,False,False,False,930,27.1,Tea,150,179,153,26,14.53,8
2024-02-13,Tuesday,False,False,False,930,27.1,Coffee,124,151,122,29,19.21,15
2024-02-13,Tuesday,False,False,False,930,27.1,Cold Drink,111,147,104,43,29.25,20
2024-02-13,Tuesday,False,False,False,930,27.1,Veg Puff,81,101,79,22,21.78,18
2024-02-13,Tuesday,False,False,False,930,27.1,Maggi,76,85,76,9,10.59,30
2024-02-14,Wednesday,False,False,False,874,25.0,Samosa,103,96,96,0,0.0,12
2024-02-14,Wednesday,False,False,False,874,25.0,Vada Pav,84,84,74,10,11.9,15
2024-02-14,Wednesday,False,False,False,874,25.0,Sandwich,77,73,73,0,0.0,40
2024-02-14,Wednesday,False,False,False,874,25.0,Tea,160,167,167,0,0.0,8
2024-02-14,Wednesday,False,False,False,874,25.0,Coffee,117,128,102,26,20.31,15
2024-02-14,Wednesday,False,False,False,874,25.0,Cold Drink,108,101,99,2,1.98,20
2024-02-14,Wednesday,False,False,False,874,25.0,Veg Puff,80,121,85,36,29.75,18
2024-02-14,Wednesday,False,False,False,874,25.0,Maggi,66,81,68,13,16.05,30
2024-02-15,Thursday,False,False,False,1013,25.6,Samosa,136,155,130,25,16.13,12
2024-02-15,Thursday,False,False,False,1013,25.6,Vada Pav,104,93,93,0,0.0,15
2024-02-15,Thursday,False,False,False,1013,25.6,Sandwich,87,85,85,0,0.0,40
2024-02-15,Thursday,False,False,False,1013,25.6,Tea,186,239,171,68,28.45,8
2024-02-15,Thursday,False,False,False,1013,25.6,Coffee,110,142,104,38,26.76,15
2024-02-15,Thursday,False,False,False,1013,25.6,Cold Drink,102,125,97,28,22.4,20
2024-02-15,Thursday,False,False,False,1013,25.6,Veg Puff,85,80,80,0,0.0,18
2024-02-15,Thursday,False,False,False,1013,25.6,Maggi,75,68,68,0,0.0,30
2024-02-16,Friday,False,False,False,897,26.1,Samosa,122,165,122,43,26.06,12
2024-02-16,Friday,False,False,False,897,26.1,Vada Pav,90,105,92,13,12.38,15
2024-02-16,Friday,False,False,False,897,26.1,Sandwich,85,98,82,16,16.33,40
2024-02-16,Friday,False,False,False,897,26.1,Tea,134,125,125,0,0.0,8
2024-02-16,Friday,False,False,False,897,26.1,Coffee,92,96,88,8,8.33,15
2024-02-16,Friday,False,False,False,897,26.1,Cold Drink,102,112,108,4,3.57,20
2024-02-16,Friday,False,False,False,897,26.1,Veg Puff,69,82,66,16,19.51,18
2024-02-16,Friday,False,False,False,897,26.1,Maggi,78,75,75,0,0.0,30
2024-02-17,Saturday,True,False,False,531,25.8,Samosa,47,53,47,6,11.32,12
2024-02-17,Saturday,True,False,False,531,25.8,Vada Pav,37,47,41,6,12.77,15
2024-02-17,Saturday,True,False,False,531,25.8,Sandwich,30,28,28,0,0.0,40
2024-02-17,Saturday,True,False,False,531,25.8,Tea,99,101,101,0,0.0,8
2024-02-17,Saturday,True,False,False,531,25.8,Coffee,62,66,63,3,4.55,15
2024-02-17,Saturday,True,False,False,531,25.8,Cold Drink,53,57,52,5,8.77,20
2024-02-17,Saturday,True,False,False,531,25.8,Veg Puff,26,25,25,0,0.0,18
2024-02-17,Saturday,True,False,False,531,25.8,Maggi,18,20,17,3,15.0,30
2024-02-18,Sunday,True,False,False,511,21.9,Samosa,51,65,45,20,30.77,12
2024-02-18,Sunday,True,False,False,511,21.9,Vada Pav,41,54,38,16,29.63,15
2024-02-18,Sunday,True,False,False,511,21.9,Sandwich,47,57,45,12,21.05,40
2024-02-18,Sunday,True,False,False,511,21.9,Tea,64,78,64,14,17.95,8
2024-02-18,Sunday,True,False,False,511,21.9,Coffee,53,53,53,0,0.0,15
2024-02-18,Sunday,True,False,False,511,21.9,Cold Drink,17,19,16,3,15.79,20
2024-02-18,Sunday,True,False,False,511,21.9,Veg Puff,24,32,25,7,21.88,18
2024-02-18,Sunday,True,False,False,511,21.9,Maggi,29,28,28,0,0.0,30
2024-02-19,Monday,False,False,False,1081,25.3,Samosa,171,206,172,34,16.5,12
2024-02-19,Monday,False,False,False,1081,25.3,Vada Pav,111,129,110,19,14.73,15
2024-02-19,Monday,False,False,False,1081,25.3,Sandwich,108,139,103,36,25.9,40
2024-02-19,Monday,False,False,False,1081,25.3,Tea,158,138,138,0,0.0,8
2024-02-19,Monday,False,False,False,1081,25.3,Coffee,118,97,97,0,0.0,15
2024-02-19,Monday,False,False,False,1081,25.3,Cold Drink,132,151,137,14,9.27,20
2024-02-19,Monday,False,False,False,1081,25.3,Veg Puff,90,102,94,8,7.84,18
2024-02-19,Monday,False,False,False,1081,25.3,Maggi,76,90,77,13,14.44,30
2024-02-20,Tuesday,False,False,False,799,27.0,Samosa,104,107,106,1,0.93,12
2024-02-20,Tuesday,False,False,False,799,27.0,Vada Pav,75,86,74,12,13.95,15
2024-02-20,Tuesday,False,False,False,799,27.0,Sandwich,84,102,83,19,18.63,40
2024-02-20,Tuesday,False,False,False,799,27.0,Tea,137,186,140,46,24.73,8
2024-02-20,Tuesday,False,False,False,799,27.0,Coffee,91,86,86,0,0.0,15
2024-02-20,Tuesday,False,False,False,799,27.0,Cold Drink,85,89,84,5,5.62,20
2024-02-20,Tuesday,False,False,False,799,27.0,Veg Puff,67,82,66,16,19.51,18
2024-02-20,Tuesday,False,False,False,799,27.0,Maggi,60,69,54,15,21.74,30
2024-02-21,Wednesday,False,False,False,759,24.7,Samosa,86,106,92,14,13.21,12
2024-02-21,Wednesday,False,False,False,759,24.7,Vada Pav,91,101,97,4,3.96,15
2024-02-21,Wednesday,False,False,False,759,24.7,Sandwich,72,79,69,10,12.66,40
2024-02-21,Wednesday,False,False,False,759,24.7,Tea,123,134,124,10,7.46,8
2024-02-21,Wednesday,False,False,False,759,24.7,Coffee,95,109,97,12,11.01,15
2024-02-21,Wednesday,False,False,False,759,24.7,Cold Drink,85,109,78,31,28.44,20
2024-02-21,Wednesday,False,False,False,759,24.7,Veg Puff,44,56,40,16,28.57,18
2024-02-21,Wednesday,False,False,False,759,24.7,Maggi,53,51,48,3,5.88,30
2024-02-22,Thursday,False,False,False,981,26.5,Samosa,123,93,93,0,0.0,12
2024-02-22,Thursday,False,False,False,981,26.5,Vada Pav,107,99,99,0,0.0,15
2024-02-22,Thursday,False,False,False,981,26.5,Sandwich,92,113,92,21,18.58,40
2024-02-22,Thursday,False,False,False,981,26.5,Tea,141,187,139,48,25.67,8
2024-02-22,Thursday,False,False,False,981,26.5,Coffee,114,115,111,4,3.48,15
2024-02-22,Thursday,False,False,False,981,26.5,Cold Drink,97,109,105,4,3.67,20
2024-02-22,Thursday,False,False,False,981,26.5,Veg Puff,71,64,64,0,0.0,18
2024-02-22,Thursday,False,False,False,981,26.5,Maggi,69,72,72,0,0.0,30
2024-02-23,Friday,False,False,False,809,28.7,Samosa,116,124,124,0,0.0,12
2024-02-23,Friday,False,False,False,809,28.7,Vada Pav,79,99,80,19,19.19,15
2024-02-23,Friday,False,False,False,809,28.7,Sandwich,87,120,87,33,27.5,40
2024-02-23,Friday,False,False,False,809,28.7,Tea,108,131,104,27,20.61,8
2024-02-23,Friday,False,False,False,809,28.7,Coffee,110,128,107,21,16.41,15
2024-02-23,Friday,False,False,False,809,28.7,Cold Drink,97,91,91,0,0.0,20
2024-02-23,Friday,False,False,False,809,28.7,Veg Puff,76,79,72,7,8.86,18
2024-02-23,Friday,False,False,False,809,28.7,Maggi,61,80,63,17,21.25,30
2024-02-24,Saturday,True,False,False,549,23.5,Samosa,34,46,33,13,28.26,12
2024-02-24,Saturday,True,False,False,549,23.5,Vada Pav,38,51,39,12,23.53,15
2024-02-24,Saturday,True,False,False,549,23.5,Sandwich,40,58,38,20,34.48,40
2024-02-24,Saturday,True,False,False,549,23.5,Tea,80,92,81,11,11.96,8
2024-02-24,Saturday,True,False,False,549,23.5,Coffee,65,79,66,13,16.46,15
2024-02-24,Saturday,True,False,False,549,23.5,Cold Drink,45,49,43,6,12.24,20
2024-02-24,Saturday,True,False,False,549,23.5,Veg Puff,24,20,20,0,0.0,18
2024-02-24,Saturday,True,False,False,549,23.5,Maggi,20,22,19,3,13.64,30
2024-02-25,Sunday,True,False,False,515,26.6,Samosa,58,61,57,4,6.56,12
2024-02-25,Sunday,True,False,False,515,26.6,Vada Pav,40,44,43,1,2.27,15
2024-02-25,Sunday,True,False,False,515,26.6,Sandwich,38,47,39,8,17.02,40
2024-02-25,Sunday,True,False,False,515,26.6,Tea,74,87,69,18,20.69,8
2024-02-25,Sunday,True,False,False,515,26.6,Coffee,46,48,44,4,8.33,15
2024-02-25,Sunday,True,False,False,515,26.6,Cold Drink,44,58,44,14,24.14,20
2024-02-25,Sunday,True,False,False,515,26.6,Veg Puff,32,44,32,12,27.27,18
2024-02-25,Sunday,True,False,False,515,26.6,Maggi,42,51,38,13,25.49,30
2024-02-26,Monday,False,False,False,1013,25.8,Samosa,150,187,148,39,20.86,12
2024-02-26,Monday,False,False,False,1013,25.8,Vada Pav,95,106,90,16,15.09,15
2024-02-26,Monday,False,False,False,1013,25.8,Sandwich,90,111,97,14,12.61,40
2024-02-26,Monday,False,False,False,1013,25.8,Tea,170,165,165,0,0.0,8
2024-02-26,Monday,False,False,False,1013,25.8,Coffee,134,141,133,8,5.67,15
2024-02-26,Monday,False,False,False,1013,25.8,Cold Drink,105,108,108,0,0.0,20
2024-02-26,Monday,False,False,False,1013,25.8,Veg Puff,83,100,79,21,21.0,18
2024-02-26,Monday,False,False,False,1013,25.8,Maggi,70,88,68,20,22.73,30
2024-02-27,Tuesday,False,False,False,1159,24.2,Samosa,157,202,145,57,28.22,12
2024-02-27,Tuesday,False,False,False,1159,24.2,Vada Pav,105,96,96,0,0.0,15
2024-02-27,Tuesday,False,False,False,1159,24.2,Sandwich,104,159,101,58,36.48,40
2024-02-27,Tuesday,False,False,False,1159,24.2,Tea,200,276,220,56,20.29,8
2024-02-27,Tuesday,False,False,False,1159,24.2,Coffee,167,222,175,47,21.17,15
2024-02-27,Tuesday,False,False,False,1159,24.2,Cold Drink,116,146,112,34,23.29,20
2024-02-27,Tuesday,False,False,False,1159,24.2,Veg Puff,90,103,89,14,13.59,18
2024-02-27,Tuesday,False,False,False,1159,24.2,Maggi,80,100,83,17,17.0,30
2024-02-28,Wednesday,False,False,False,913,28.0,Samosa,108,121,104,17,14.05,12
2024-02-28,Wednesday,False,False,False,913,28.0,Vada Pav,78,88,77,11,12.5,15
2024-02-28,Wednesday,False,False,False,913,28.0,Sandwich,99,123,93,30,24.39,40
2024-02-28,Wednesday,False,False,False,913,28.0,Tea,166,221,170,51,23.08,8
2024-02-28,Wednesday,False,False,False,913,28.0,Coffee,99,99,97,2,2.02,15
2024-02-28,Wednesday,False,False,False,913,28.0,Cold Drink,114,163,122,41,25.15,20
2024-02-28,Wednesday,False,False,False,913,28.0,Veg Puff,72,70,70,0,0.0,18
2024-02-28,Wednesday,False,False,False,913,28.0,Maggi,54,64,53,11,17.19,30
2024-02-29,Thursday,False,False,False,830,21.8,Samosa,116,124,109,15,12.1,12
2024-02-29,Thursday,False,False,False,830,21.8,Vada Pav,60,68,65,3,4.41,15
2024-02-29,Thursday,False,False,False,830,21.8,Sandwich,92,99,89,10,10.1,40
2024-02-29,Thursday,False,False,False,830,21.8,Tea,158,158,158,0,0.0,8
2024-02-29,Thursday,False,False,False,830,21.8,Coffee,119,158,118,40,25.32,15
2024-02-29,Thursday,False,False,False,830,21.8,Cold Drink,67,68,64,4,5.88,20
2024-02-29,Thursday,False,False,False,830,21.8,Veg Puff,67,80,70,10,12.5,18
2024-02-29,Thursday,False,False,False,830,21.8,Maggi,54,74,53,21,28.38,30
2024-03-01,Friday,False,False,False,896,31.8,Samosa,90,115,93,22,19.13,12
2024-03-01,Friday,False,False,False,896,31.8,Vada Pav,91,105,93,12,11.43,15
2024-03-01,Friday,False,False,False,896,31.8,Sandwich,71,76,73,3,3.95,40
2024-03-01,Friday,False,False,False,896,31.8,Tea,100,119,93,26,21.85,8
2024-03-01,Friday,False,False,False,896,31.8,Coffee,92,105,84,21,20.0,15
2024-03-01,Friday,False,False,False,896,31.8,Cold Drink,130,135,124,11,8.15,20
2024-03-01,Friday,False,False,False,896,31.8,Veg Puff,76,100,72,28,28.0,18
2024-03-01,Friday,False,False,False,896,31.8,Maggi,65,78,67,11,14.1,30
2024-03-02,Saturday,True,False,False,508,32.9,Samosa,37,43,35,8,18.6,12
2024-03-02,Saturday,True,False,False,508,32.9,Vada Pav,9,10,9,1,10.0,15
2024-03-02,Saturday,True,False,False,508,32.9,Sandwich,13,12,12,0,0.0,40
2024-03-02,Saturday,True,False,False,508,32.9,Tea,76,87,73,14,16.09,8
2024-03-02,Saturday,True,False,False,508,32.9,Coffee,31,42,29,13,30.95,15
2024-03-02,Saturday,True,False,False,508,32.9,Cold Drink,42,45,39,6,13.33,20
2024-03-02,Saturday,True,False,False,508,32.9,Veg Puff,30,41,30,11,26.83,18
2024-03-02,Saturday,True,False,False,508,32.9,Maggi,24,26,22,4,15.38,30
2024-03-03,Sunday,True,False,False,544,33.8,Samosa,48,78,48,30,38.46,12
2024-03-03,Sunday,True,False,False,544,33.8,Vada Pav,33,35,34,1,2.86,15
2024-03-03,Sunday,True,False,False,544,33.8,Sandwich,36,33,33,0,0.0,40
2024-03-03,Sunday,True,False,False,544,33.8,Tea,36,51,37,14,27.45,8
2024-03-03,Sunday,True,False,False,544,33.8,Coffee,29,38,29,9,23.68,15
2024-03-03,Sunday,True,False,False,544,33.8,Cold Drink,62,75,59,16,21.33,20
2024-03-03,Sunday,True,False,False,544,33.8,Veg Puff,26,33,25,8,24.24,18
2024-03-03,Sunday,True,False,False,544,33.8,Maggi,24,24,24,0,0.0,30
2024-03-04,Monday,False,False,False,1209,30.8,Samosa,161,219,160,59,26.94,12
2024-03-04,Monday,False,False,False,1209,30.8,Vada Pav,131,129,129,0,0.0,15
2024-03-04,Monday,False,False,False,1209,30.8,Sandwich,112,145,118,27,18.62,40
2024-03-04,Monday,False,False,False,1209,30.8,Tea,205,253,208,45,17.79,8
2024-03-04,Monday,False,False,False,1209,30.8,Coffee,124,136,126,10,7.35,15
2024-03-04,Monday,False,False,False,1209,30.8,Cold Drink,153,179,163,16,8.94,20
2024-03-04,Monday,False,False,False,1209,30.8,Veg Puff,93,122,99,23,18.85,18
2024-03-04,Monday,False,False,False,1209,30.8,Maggi,86,71,71,0,0.0,30
2024-03-05,Tuesday,False,False,False,1094,33.9,Samosa,133,142,138,4,2.82,12
2024-03-05,Tuesday,False,False,False,1094,33.9,Vada Pav,120,133,117,16,12.03,15
2024-03-05,Tuesday,False,False,False,1094,33.9,Sandwich,99,100,100,0,0.0,40
2024-03-05,Tuesday,False,False,False,1094,33.9,Tea,128,170,137,33,19.41,8
2024-03-05,Tuesday,False,False,False,1094,33.9,Coffee,108,117,110,7,5.98,15
2024-03-05,Tuesday,False,False,False,1094,33.9,Cold Drink,158,160,160,0,0.0,20
2024-03-05,Tuesday,False,False,False,1094,33.9,Veg Puff,82,108,80,28,25.93,18
2024-03-05,Tuesday,False,False,False,1094,33.9,Maggi,80,95,78,17,17.89,30
2024-03-06,Wednesday,False,False,False,988,32.6,Samosa,142,134,134,0,0.0,12
2024-03-06,Wednesday,False,False,False,988,32.6,Vada Pav,122,121,117,4,3.31,15
2024-03-06,Wednesday,False,False,False,988,32.6,Sandwich,97,114,98,16,14.04,40
2024-03-06,Wednesday,False,False,False,988,32.6,Tea,134,166,141,25,15.06,8
2024-03-06,Wednesday,False,False,False,988,32.6,Coffee,97,108,100,8,7.41,15
2024-03-06,Wednesday,False,False,False,988,32.6,Cold Drink,153,172,145,27,15.7,20
2024-03-06,Wednesday,False,False,False,988,32.6,Veg Puff,90,101,80,21,20.79,18
2024-03-06,Wednesday,False,False,False,988,32.6,Maggi,76,81,75,6,7.41,30
2024-03-07,Thursday,False,False,False,949,34.6,Samosa,135,146,138,8,5.48,12
2024-03-07,Thursday,False,False,False,949,34.6,Vada Pav,97,122,99,23,18.85,15
2024-03-07,Thursday,False,False,False,949,34.6,Sandwich,81,106,78,28,26.42,40
2024-03-07,Thursday,False,False,False,949,34.6,Tea,124,149,135,14,9.4,8
2024-03-07,Thursday,False,False,False,949,34.6,Coffee,80,87,79,8,9.2,15
2024-03-07,Thursday,False,False,False,949,34.6,Cold Drink,137,173,125,48,27.75,20
2024-03-07,Thursday,False,False,False,949,34.6,Veg Puff,71,70,70,0,0.0,18
2024-03-07,Thursday,False,False,False,949,34.6,Maggi,79,89,78,11,12.36,30
2024-03-08,Friday,False,False,False,910,37.5,Samosa,110,130,115,15,11.54,12
2024-03-08,Friday,False,False,False,910,37.5,Vada Pav,100,117,105,12,10.26,15
2024-03-08,Friday,False,False,False,910,37.5,Sandwich,62,77,59,18,23.38,40
2024-03-08,Friday,False,False,False,910,37.5,Tea,67,82,71,11,13.41,8
2024-03-08,Friday,False,False,False,910,37.5,Coffee,68,87,73,14,16.09,15
2024-03-08,Friday,False,False,False,910,37.5,Cold Drink,159,221,164,57,25.79,20
2024-03-08,Friday,False,False,False,910,37.5,Veg Puff,76,69,69,0,0.0,18
2024-03-08,Friday,False,False,False,910,37.5,Maggi,60,88,59,29,32.95,30
2024-03-09,Saturday,True,False,False,506,35.7,Samosa,47,66,45,21,31.82,12
2024-03-09,Saturday,True,False,False,506,35.7,Vada Pav,39,40,36,4,10.0,15
2024-03-09,Saturday,True,False,False,506,35.7,Sandwich,28,32,27,5,15.62,40
2024-03-09,Saturday,True,False,False,506,35.7,Tea,29,27,27,0,0.0,8
2024-03-09,Saturday,True,False,False,506,35.7,Coffee,12,15,12,3,20.0,15
2024-03-09,Saturday,True,False,False,506,35.7,Cold Drink,41,45,39,6,13.33,20
2024-03-09,Saturday,True,False,False,506,35.7,Veg Puff,31,41,28,13,31.71,18
2024-03-09,Saturday,True,False,False,506,35.7,Maggi,26,29,26,3,10.34,30
2024-03-10,Sunday,True,False,False,510,31.7,Samosa,43,44,44,0,0.0,12
2024-03-10,Sunday,True,False,False,510,31.7,Vada Pav,37,53,36,17,32.08,15
2024-03-10,Sunday,True,False,False,510,31.7,Sandwich,27,24,24,0,0.0,40
2024-03-10,Sunday,True,False,False,510,31.7,Tea,23,27,23,4,14.81,8
2024-03-10,Sunday,True,False,False,510,31.7,Coffee,17,21,16,5,23.81,15
2024-03-10,Sunday,True,False,False,510,31.7,Cold Drink,49,68,51,17,25.0,20
2024-03-10,Sunday,True,False,False,510,31.7,Veg Puff,27,27,24,3,11.11,18
2024-03-10,Sunday,True,False,False,510,31.7,Maggi,21,23,19,4,17.39,30
2024-03-11,Monday,False,False,False,880,34.2,Samosa,114,119,114,5,4.2,12
2024-03-11,Monday,False,False,False,880,34.2,Vada Pav,97,95,95,0,0.0,15
2024-03-11,Monday,False,False,False,880,34.2,Sandwich,82,94,84,10,10.64,40
2024-03-11,Monday,False,False,False,880,34.2,Tea,109,140,110,30,21.43,8
2024-03-11,Monday,False,False,False,880,34.2,Coffee,71,85,66,19,22.35,15
2024-03-11,Monday,False,False,False,880,34.2,Cold Drink,129,147,127,20,13.61,20
2024-03-11,Monday,False,False,False,880,34.2,Veg Puff,72,62,62,0,0.0,18
2024-03-11,Monday,False,False,False,880,34.2,Maggi,64,75,60,15,20.0,30
2024-03-12,Tuesday,False,False,False,1089,31.4,Samosa,156,189,150,39,20.63,12
2024-03-12,Tuesday,False,False,False,1089,31.4,Vada Pav,131,127,127,0,0.0,15
2024-03-12,Tuesday,False,False,False,1089,31.4,Sandwich,111,116,116,0,0.0,40
2024-03-12,Tuesday,False,False,False,1089,31.4,Tea,142,169,143,26,15.38,8
2024-03-12,Tuesday,False,False,False,1089,31.4,Coffee,106,134,110,24,17.91,15
2024-03-12,Tuesday,False,False,False,1089,31.4,Cold Drink,128,172,117,55,31.98,20
2024-03-12,Tuesday,False,False,False,1089,31.4,Veg Puff,98,129,92,37,28.68,18
2024-03-12,Tuesday,False,False,False,1089,31.4,Maggi,75,73,73,0,0.0,30
2024-03-13,Wednesday,False,False,False,853,36.3,Samosa,129,175,125,50,28.57,12
2024-03-13,Wednesday,False,False,False,853,36.3,Vada Pav,88,78,78,0,0.0,15
2024-03-13,Wednesday,False,False,False,853,36.3,Sandwich,88,122,82,40,32.79,40
2024-03-13,Wednesday,False,False,False,853,36.3,Tea,84,96,85,11,11.46,8
2024-03-13,Wednesday,False,False,False,853,36.3,Coffee,59,71,57,14,19.72,15
2024-03-13,Wednesday,False,False,False,853,36.3,Cold Drink,133,163,133,30,18.4,20
2024-03-13,Wednesday,False,False,False,853,36.3,Veg Puff,67,75,66,9,12.0,18
2024-03-13,Wednesday,False,False,False,853,36.3,Maggi,59,65,63,2,3.08,30
2024-03-14,Thursday,False,False,False,984,33.1,Samosa,139,152,147,5,3.29,12
2024-03-14,Thursday,False,False,False,984,33.1,Vada Pav,107,121,109,12,9.92,15
2024-03-14,Thursday,False,False,False,984,33.1,Sandwich,79,77,74,3,3.9,40
2024-03-14,Thursday,False,False,False,984,33.1,Tea,126,177,140,37,20.9,8
2024-03-14,Thursday,False,False,False,984,33.1,Coffee,98,120,89,31,25.83,15
2024-03-14,Thursday,False,False,False,984,33.1,Cold Drink,133,137,128,9,6.57,20
2024-03-14,Thursday,False,False,False,984,33.1,Veg Puff,80,86,72,14,16.28,18
2024-03-14,Thursday,False,False,False,984,33.1,Maggi,75,74,74,0,0.0,30
2024-03-15,Friday,False,False,False,1211,31.2,Samosa,131,145,138,7,4.83,12
2024-03-15,Friday,False,False,False,1211,31.2,Vada Pav,146,140,140,0,0.0,15
2024-03-15,Friday,False,False,False,1211,31.2,Sandwich,110,124,124,0,0.0,40
2024-03-15,Friday,False,False,False,1211,31.2,Tea,141,167,144,23,13.77,8
2024-03-15,Friday,False,False,False,1211,31.2,Coffee,132,153,134,19,12.42,15
2024-03-15,Friday,False,False,False,1211,31.2,Cold Drink,155,184,152,32,17.39,20
2024-03-15,Friday,False,False,False,1211,31.2,Veg Puff,105,114,106,8,7.02,18
2024-03-15,Friday,False,False,False,1211,31.2,Maggi,87,114,86,28,24.56,30
2024-03-16,Saturday,True,False,False,411,37.8,Samosa,27,28,26,2,7.14,12
2024-03-16,Saturday,True,False,False,411,37.8,Vada Pav,43,35,35,0,0.0,15
